In bed start,In bed Finish,Minutes in bed,Minutes asleep,Time to fall sleep,Number of sleep periods
10-Oct-2017 23:00,11-Oct-2017 06:00,420.096129600207,0.0,0.0,0
11-Oct-2017 23:00,12-Oct-2017 06:00,420.145989666382,0.0,0.0,0
12-Oct-2017 23:00,13-Oct-2017 06:00,420.111732032895,0.0,0.0,0
23-Oct-2017 23:04,24-Oct-2017 06:00,415.406854916612,0.0,0.0,0
24-Oct-2017 23:00,25-Oct-2017 06:00,420.17280309995,0.0,0.0,0
25-Oct-2017 23:00,26-Oct-2017 01:07,127.6,0.0,0.0,0
26-Oct-2017 01:46,26-Oct-2017 02:00,14.2,0.0,0.0,0
26-Oct-2017 05:42,26-Oct-2017 06:00,17.9055062333743,0.0,0.0,0
27-Oct-2017 00:47,27-Oct-2017 06:00,312.704278783003,0.0,0.0,0
27-Oct-2017 23:33,28-Oct-2017 06:00,386.969234928489,0.0,0.0,0
28-Oct-2017 23:00,29-Oct-2017 01:10,130.266666666667,0.0,0.0,0
29-Oct-2017 01:10,29-Oct-2017 01:10,0.0666666666666667,0.0,0.0,0
29-Oct-2017 01:10,29-Oct-2017 01:13,2.46666666666667,0.0,0.0,0
29-Oct-2017 01:14,29-Oct-2017 06:00,285.56819516619,0.0,0.0,0
29-Oct-2017 23:00,30-Oct-2017 02:55,235.8,0.0,0.0,0
30-Oct-2017 02:55,30-Oct-2017 06:00,184.518023900191,0.0,0.0,0
31-Oct-2017 00:36,31-Oct-2017 06:00,324.004661966364,0.0,0.0,0
01-Nov-2017 00:25,01-Nov-2017 06:09,343.808152917027,0.0,0.0,0
02-Nov-2017 00:13,02-Nov-2017 06:09,355.466666666667,0.0,0.0,0
03-Nov-2017 00:32,03-Nov-2017 06:09,336.877006699642,0.0,0.0,0
04-Nov-2017 00:02,04-Nov-2017 04:13,250.890369256337,0.0,0.0,0
04-Nov-2017 04:17,04-Nov-2017 04:24,6.53333333333333,0.0,0.0,0
04-Nov-2017 04:24,04-Nov-2017 04:26,2.13333333333333,0.0,0.0,0
04-Nov-2017 04:27,04-Nov-2017 04:30,3.0,0.0,0.0,0
04-Nov-2017 04:31,04-Nov-2017 04:33,1.6,0.0,0.0,0
04-Nov-2017 04:33,04-Nov-2017 04:34,0.666666666666667,0.0,0.0,0
04-Nov-2017 04:34,04-Nov-2017 04:47,12.2,0.0,0.0,0
04-Nov-2017 04:47,04-Nov-2017 04:47,0.0666666666666667,0.0,0.0,0
04-Nov-2017 04:50,04-Nov-2017 04:54,3.86666666666667,0.0,0.0,0
04-Nov-2017 04:55,04-Nov-2017 06:00,65.1734642664591,0.0,0.0,0
04-Nov-2017 23:00,05-Nov-2017 06:00,420.166266049941,0.0,0.0,0
05-Nov-2017 23:00,06-Nov-2017 06:09,429.197554116448,0.0,0.0,0
07-Nov-2017 00:05,07-Nov-2017 06:09,364.052337983251,0.0,0.0,0
07-Nov-2017 23:00,08-Nov-2017 06:00,420.115545599659,0.0,0.0,0
08-Nov-2017 23:39,09-Nov-2017 06:00,380.570314133167,0.0,0.0,0
09-Nov-2017 23:23,10-Nov-2017 06:00,396.598576099674,0.0,0.0,0
11-Nov-2017 00:09,11-Nov-2017 06:00,350.495814416806,0.0,0.0,0
11-Nov-2017 23:00,12-Nov-2017 06:00,420.221815616886,0.0,0.0,0
12-Nov-2017 23:00,13-Nov-2017 06:00,420.151539316773,0.0,0.0,0
14-Nov-2017 01:05,14-Nov-2017 06:00,294.153003617128,0.0,0.0,0
15-Nov-2017 00:04,15-Nov-2017 06:00,355.163911833366,0.0,0.0,0
15-Nov-2017 23:47,16-Nov-2017 06:00,372.383719875415,0.0,0.0,0
16-Nov-2017 23:08,17-Nov-2017 06:00,412.045028799772,0.0,0.0,0
17-Nov-2017 23:00,18-Nov-2017 02:40,220.933333333333,0.0,0.0,0
18-Nov-2017 02:41,18-Nov-2017 05:06,145.333333333333,0.0,0.0,0
18-Nov-2017 05:06,18-Nov-2017 06:00,53.1059589167436,0.0,0.0,0
18-Nov-2017 23:00,19-Nov-2017 06:00,420.181240049998,0.0,0.0,0
19-Nov-2017 23:00,20-Nov-2017 06:00,420.166512333353,0.0,0.0,0
20-Nov-2017 23:02,21-Nov-2017 06:00,418.094945549965,0.0,0.0,0
21-Nov-2017 23:13,22-Nov-2017 06:00,406.557053983212,0.0,0.0,0
22-Nov-2017 23:02,23-Nov-2017 06:00,417.365973100066,0.0,0.0,0
23-Nov-2017 23:00,24-Nov-2017 06:00,420.16345175008,0.0,0.0,0
24-Nov-2017 23:00,25-Nov-2017 06:00,420.239029383659,0.0,0.0,0
25-Nov-2017 23:38,26-Nov-2017 06:00,381.385503383478,0.0,0.0,0
26-Nov-2017 23:02,27-Nov-2017 06:00,417.672393632929,0.0,0.0,0
27-Nov-2017 23:00,28-Nov-2017 06:00,420.151761399706,0.0,0.0,0
28-Nov-2017 23:00,29-Nov-2017 06:00,420.313280433416,0.0,0.0,0
30-Nov-2017 00:26,30-Nov-2017 06:00,333.782578633229,0.0,0.0,0
30-Nov-2017 23:00,01-Dec-2017 06:00,420.21678006649,0.0,0.0,0
01-Dec-2017 23:00,02-Dec-2017 06:00,420.239049050212,0.0,0.0,0
03-Dec-2017 00:02,03-Dec-2017 06:00,357.446704933047,0.0,0.0,0
03-Dec-2017 23:36,04-Dec-2017 06:00,383.603272199631,0.0,0.0,0
04-Dec-2017 23:55,05-Dec-2017 06:00,364.298080499967,0.0,0.0,0
05-Dec-2017 23:51,06-Dec-2017 06:00,368.888926050067,0.0,0.0,0
06-Dec-2017 23:31,07-Dec-2017 06:00,388.244084183375,0.0,0.0,0
08-Dec-2017 00:13,08-Dec-2017 00:14,0.8,0.0,0.0,0
08-Dec-2017 00:35,08-Dec-2017 04:00,205.003162866831,0.0,0.0,0
09-Dec-2017 00:24,09-Dec-2017 04:00,215.966320649783,0.0,0.0,0
09-Dec-2017 23:00,10-Dec-2017 06:05,425.198731300235,0.0,0.0,0
10-Dec-2017 23:48,10-Dec-2017 23:58,9.8,0.0,0.0,0
11-Dec-2017 00:41,11-Dec-2017 06:05,323.948622600238,0.0,0.0,0
12-Dec-2017 00:12,12-Dec-2017 05:12,300.733333333333,0.0,0.0,0
12-Dec-2017 05:12,12-Dec-2017 06:14,61.3333333333333,0.0,0.0,0
12-Dec-2017 06:14,12-Dec-2017 06:14,0.00626318355401357,0.0,0.0,0
13-Dec-2017 00:39,13-Dec-2017 06:05,325.745982816815,0.0,0.0,0
14-Dec-2017 01:28,14-Dec-2017 06:05,276.33671203355,0.0,0.0,0
14-Dec-2017 23:33,15-Dec-2017 06:05,391.682559503118,0.0,0.0,0
15-Dec-2017 23:52,16-Dec-2017 06:05,372.825218649705,0.0,0.0,0
16-Dec-2017 23:00,17-Dec-2017 06:05,425.070004900297,0.0,0.0,0
17-Dec-2017 23:00,18-Dec-2017 06:05,425.341361900171,0.0,0.0,0
18-Dec-2017 23:10,19-Dec-2017 06:05,414.742663300037,0.0,0.0,0
20-Dec-2017 00:52,20-Dec-2017 06:05,312.560056466858,0.0,0.0,0
21-Dec-2017 00:40,21-Dec-2017 06:05,324.384309599797,0.0,0.0,0
22-Dec-2017 01:19,22-Dec-2017 06:14,294.212500893076,0.0,0.0,0
23-Dec-2017 00:08,23-Dec-2017 06:05,356.568664633234,0.0,0.0,0
23-Dec-2017 23:48,24-Dec-2017 00:51,62.7333333333333,0.0,0.0,0
24-Dec-2017 00:51,24-Dec-2017 06:05,313.893836683035,0.0,0.0,0
24-Dec-2017 23:00,25-Dec-2017 06:05,425.1924080501,0.0,0.0,0
25-Dec-2017 23:38,26-Dec-2017 06:05,386.652903583646,0.0,0.0,0
27-Dec-2017 01:00,27-Dec-2017 06:05,304.414051900307,0.0,0.0,0
27-Dec-2017 23:51,28-Dec-2017 06:05,374.212379833062,0.0,0.0,0
28-Dec-2017 23:00,29-Dec-2017 06:05,425.533333333333,0.0,0.0,0
29-Dec-2017 06:05,29-Dec-2017 06:14,8.87158275047938,0.0,0.0,0
30-Dec-2017 00:26,30-Dec-2017 06:05,338.150465433796,0.0,0.0,0
30-Dec-2017 23:00,31-Dec-2017 06:05,425.289089933038,0.0,0.0,0
01-Jan-2018 00:22,01-Jan-2018 00:37,14.7333333333333,0.0,0.0,0
01-Jan-2018 00:37,01-Jan-2018 06:05,327.287340133389,0.0,0.0,0
01-Jan-2018 23:00,02-Jan-2018 06:05,425.138331266244,0.0,0.0,0
02-Jan-2018 23:00,03-Jan-2018 06:05,425.329326732953,0.0,0.0,0
04-Jan-2018 02:42,04-Jan-2018 06:05,202.840310821931,0.0,0.0,0
04-Jan-2018 23:00,05-Jan-2018 06:05,425.156768983603,0.0,0.0,0
06-Jan-2018 00:50,06-Jan-2018 06:05,314.431688666344,0.0,0.0,0
07-Jan-2018 00:21,07-Jan-2018 06:05,344.009348100424,0.0,0.0,0
07-Jan-2018 23:06,08-Jan-2018 06:05,418.861257932583,0.0,0.0,0
09-Jan-2018 00:02,09-Jan-2018 06:05,362.871680583556,0.0,0.0,0
09-Jan-2018 23:00,10-Jan-2018 06:05,425.130131500959,0.0,0.0,0
10-Jan-2018 23:04,11-Jan-2018 06:05,420.388561220964,0.0,0.0,0
12-Jan-2018 00:49,12-Jan-2018 06:05,315.31031883359,0.0,0.0,0
13-Jan-2018 01:18,13-Jan-2018 06:05,286.467911394437,0.0,0.0,0
13-Jan-2018 23:00,14-Jan-2018 06:05,425.112047415972,0.0,0.0,0
15-Jan-2018 00:00,15-Jan-2018 06:05,364.252068734169,0.0,0.0,0
15-Jan-2018 23:00,16-Jan-2018 06:05,425.152055317163,0.0,0.0,0
16-Jan-2018 23:39,17-Jan-2018 06:05,385.281242283185,0.0,0.0,0
17-Jan-2018 23:02,18-Jan-2018 06:05,422.329295432568,0.0,0.0,0
19-Jan-2018 00:24,19-Jan-2018 06:05,340.944183450937,0.0,0.0,0
19-Jan-2018 23:00,20-Jan-2018 06:05,425.166877732674,0.0,0.0,0
21-Jan-2018 00:32,21-Jan-2018 00:32,0.0666666666666667,0.0,0.0,0
21-Jan-2018 23:00,22-Jan-2018 06:05,425.068829200665,0.0,0.0,0
22-Jan-2018 23:31,23-Jan-2018 06:05,393.933333333333,0.0,0.0,0
23-Jan-2018 06:05,23-Jan-2018 06:14,8.96118666728338,0.0,0.0,0
23-Jan-2018 23:25,24-Jan-2018 06:05,399.205629799763,0.0,0.0,0
24-Jan-2018 23:00,25-Jan-2018 06:05,425.157930366198,0.0,0.0,0
25-Jan-2018 23:05,26-Jan-2018 06:05,419.459485566616,0.0,0.0,0
26-Jan-2018 23:31,27-Jan-2018 06:05,393.779396104813,0.0,0.0,0
28-Jan-2018 01:10,28-Jan-2018 06:05,294.87547891736,0.0,0.0,0
28-Jan-2018 23:00,29-Jan-2018 06:05,425.135005666812,0.0,0.0,0
29-Jan-2018 23:00,30-Jan-2018 06:05,425.170730016629,0.0,0.0,0
30-Jan-2018 23:00,31-Jan-2018 06:05,425.165569766363,0.0,0.0,0
31-Jan-2018 23:00,01-Feb-2018 06:05,425.193599633376,0.0,0.0,0
01-Feb-2018 23:00,02-Feb-2018 06:05,425.262340784073,0.0,0.0,0
02-Feb-2018 23:51,03-Feb-2018 00:34,42.8,0.0,0.0,0
03-Feb-2018 00:54,03-Feb-2018 06:05,310.511121300856,0.0,0.0,0
04-Feb-2018 00:16,04-Feb-2018 00:58,42.2666666666667,0.0,0.0,0
04-Feb-2018 01:00,04-Feb-2018 01:01,1.0,0.0,0.0,0
04-Feb-2018 01:02,04-Feb-2018 06:05,302.518262932698,0.0,0.0,0
04-Feb-2018 23:00,05-Feb-2018 06:05,425.201832650105,0.0,0.0,0
05-Feb-2018 23:00,06-Feb-2018 06:05,425.257398116589,0.0,0.0,0
06-Feb-2018 23:37,07-Feb-2018 06:05,388.149365949631,0.0,0.0,0
07-Feb-2018 23:45,08-Feb-2018 06:32,406.990340399742,0.0,0.0,0
08-Feb-2018 23:42,09-Feb-2018 06:05,382.556804378827,0.0,0.0,0
10-Feb-2018 00:09,10-Feb-2018 06:05,355.709613500039,0.0,0.0,0
11-Feb-2018 00:20,11-Feb-2018 06:05,344.633071766297,0.0,0.0,0
11-Feb-2018 23:00,12-Feb-2018 06:05,425.219378517071,0.0,0.0,0
12-Feb-2018 23:00,13-Feb-2018 06:05,425.214906400442,0.0,0.0,0
13-Feb-2018 23:00,14-Feb-2018 06:22,442.266666666667,0.0,0.0,0
15-Feb-2018 03:47,15-Feb-2018 06:05,137.165354466438,0.0,0.0,0
16-Feb-2018 00:42,16-Feb-2018 00:51,9.4,0.0,0.0,0
16-Feb-2018 01:01,16-Feb-2018 06:14,313.420743683974,0.0,0.0,0
16-Feb-2018 23:00,17-Feb-2018 06:05,425.261977066596,0.0,0.0,0
18-Feb-2018 05:18,18-Feb-2018 06:05,46.642385349671,0.0,0.0,0
19-Feb-2018 23:00,20-Feb-2018 06:05,425.199505166213,0.0,0.0,0
20-Feb-2018 23:00,21-Feb-2018 06:05,425.180474199851,0.0,0.0,0
22-Feb-2018 02:51,22-Feb-2018 04:15,83.6666666666667,0.0,0.0,0
22-Feb-2018 04:31,22-Feb-2018 05:12,40.5333333333333,0.0,0.0,0
22-Feb-2018 05:12,22-Feb-2018 05:13,0.533333333333333,0.0,0.0,0
22-Feb-2018 05:16,22-Feb-2018 06:05,48.9205142498016,0.0,0.0,0
23-Feb-2018 00:39,23-Feb-2018 06:05,325.837472617626,0.0,0.0,0
23-Feb-2018 23:00,24-Feb-2018 06:05,425.104125116269,0.0,0.0,0
24-Feb-2018 23:12,25-Feb-2018 06:05,412.847452499469,0.0,0.0,0
25-Feb-2018 23:00,26-Feb-2018 06:05,425.466666666667,0.0,0.0,0
26-Feb-2018 06:05,26-Feb-2018 06:05,0.266666666666667,0.0,0.0,0
26-Feb-2018 06:06,26-Feb-2018 06:14,7.65242829918861,0.0,0.0,0
26-Feb-2018 23:03,27-Feb-2018 06:05,422.083822417259,0.0,0.0,0
27-Feb-2018 23:50,28-Feb-2018 06:05,374.614845683177,0.0,0.0,0
28-Feb-2018 23:00,01-Mar-2018 06:05,425.201546865702,0.0,0.0,0
01-Mar-2018 23:00,02-Mar-2018 06:05,425.152917999029,0.0,0.0,0
02-Mar-2018 23:15,03-Mar-2018 06:05,409.641381216049,0.0,0.0,0
04-Mar-2018 00:19,04-Mar-2018 01:13,54.4,0.0,0.0,0
04-Mar-2018 01:14,04-Mar-2018 01:14,0.0666666666666667,0.0,0.0,0
04-Mar-2018 01:15,04-Mar-2018 06:05,289.953384232521,0.0,0.0,0
04-Mar-2018 23:41,05-Mar-2018 06:05,383.939335350196,0.0,0.0,0
05-Mar-2018 23:25,06-Mar-2018 06:05,399.63573379914,0.0,0.0,0
07-Mar-2018 00:40,07-Mar-2018 06:05,324.992294216156,0.0,0.0,0
07-Mar-2018 23:51,08-Mar-2018 06:05,374.061907815933,0.0,0.0,0
08-Mar-2018 23:00,09-Mar-2018 06:05,425.206977667411,0.0,0.0,0
09-Mar-2018 23:51,10-Mar-2018 06:05,373.536945432425,0.0,0.0,0
10-Mar-2018 23:35,11-Mar-2018 01:52,137.533333333333,0.0,0.0,0
11-Mar-2018 01:52,11-Mar-2018 06:05,252.373055567344,0.0,0.0,0
11-Mar-2018 23:00,12-Mar-2018 06:05,425.253664416075,0.0,0.0,0
12-Mar-2018 23:22,13-Mar-2018 00:31,69.4666666666667,0.0,0.0,0
13-Mar-2018 00:31,13-Mar-2018 00:35,3.93333333333333,0.0,0.0,0
13-Mar-2018 00:46,13-Mar-2018 01:21,34.8666666666667,0.0,0.0,0
13-Mar-2018 01:21,13-Mar-2018 06:05,284.12978815039,0.0,0.0,0
13-Mar-2018 23:43,14-Mar-2018 06:05,381.90715901653,0.0,0.0,0
15-Mar-2018 00:06,15-Mar-2018 06:05,358.398578600089,0.0,0.0,0
16-Mar-2018 00:08,16-Mar-2018 06:05,356.805939032634,0.0,0.0,0
17-Mar-2018 00:02,17-Mar-2018 06:05,362.288141334057,0.0,0.0,0
18-Mar-2018 03:49,18-Mar-2018 06:05,135.859160351753,0.0,0.0,0
19-Mar-2018 01:38,19-Mar-2018 06:05,266.757574117184,0.0,0.0,0
19-Mar-2018 23:06,20-Mar-2018 06:05,418.848751799266,0.0,0.0,0
20-Mar-2018 23:00,21-Mar-2018 06:05,425.23654751579,0.0,0.0,0
21-Mar-2018 23:00,22-Mar-2018 06:05,425.205294382572,0.0,0.0,0
22-Mar-2018 23:00,23-Mar-2018 06:05,425.187958665689,0.0,0.0,0
23-Mar-2018 23:00,24-Mar-2018 06:05,425.204826150338,0.0,0.0,0
25-Mar-2018 00:15,25-Mar-2018 06:05,349.349775493145,0.0,0.0,0
25-Mar-2018 23:00,26-Mar-2018 06:05,425.240556166569,0.0,0.0,0
26-Mar-2018 23:00,27-Mar-2018 06:05,425.345917999744,0.0,0.0,0
27-Mar-2018 23:00,28-Mar-2018 01:45,165.266666666667,0.0,0.0,0
28-Mar-2018 01:45,28-Mar-2018 06:05,259.69441391627,0.0,0.0,0
28-Mar-2018 23:00,29-Mar-2018 06:05,425.203190849225,0.0,0.0,0
30-Mar-2018 00:05,30-Mar-2018 06:05,359.750695365667,0.0,0.0,0
31-Mar-2018 00:01,31-Mar-2018 06:05,363.94256131649,0.0,0.0,0
31-Mar-2018 23:00,01-Apr-2018 06:05,425.168976217508,0.0,0.0,0
01-Apr-2018 23:00,02-Apr-2018 06:05,425.129673949877,0.0,0.0,0
02-Apr-2018 23:00,03-Apr-2018 06:05,425.156589633226,0.0,0.0,0
03-Apr-2018 22:45,04-Apr-2018 06:05,440.146389933427,0.0,0.0,0
04-Apr-2018 23:00,05-Apr-2018 06:14,433.847852216164,0.0,0.0,0
06-Apr-2018 02:57,06-Apr-2018 06:05,187.760366133849,0.0,0.0,0
06-Apr-2018 23:45,07-Apr-2018 01:03,77.1333333333333,0.0,0.0,0
07-Apr-2018 01:03,07-Apr-2018 06:05,301.944696666797,0.0,0.0,0
07-Apr-2018 23:35,08-Apr-2018 06:05,390.055341700713,0.0,0.0,0
08-Apr-2018 23:00,09-Apr-2018 01:07,127.2,0.0,0.0,0
09-Apr-2018 01:09,09-Apr-2018 01:09,0.533333333333333,0.0,0.0,0
09-Apr-2018 01:10,09-Apr-2018 06:05,294.970302549998,0.0,0.0,0
10-Apr-2018 01:29,10-Apr-2018 06:14,284.665649974346,0.0,0.0,0
11-Apr-2018 00:04,11-Apr-2018 06:05,360.771932933728,0.0,0.0,0
12-Apr-2018 00:36,12-Apr-2018 06:05,328.654660149415,0.0,0.0,0
12-Apr-2018 23:00,13-Apr-2018 06:05,425.328980416059,0.0,0.0,0
13-Apr-2018 23:02,14-Apr-2018 06:05,422.253402471542,0.0,0.0,0
14-Apr-2018 23:00,15-Apr-2018 01:28,148.733333333333,0.0,0.0,0
15-Apr-2018 01:28,15-Apr-2018 06:05,276.392893733581,0.0,0.0,0
15-Apr-2018 23:00,16-Apr-2018 06:05,425.16100328366,0.0,0.0,0
17-Apr-2018 00:20,17-Apr-2018 06:05,344.670085416237,0.0,0.0,0
18-Apr-2018 00:20,18-Apr-2018 06:05,344.260984349251,0.0,0.0,0
19-Apr-2018 00:01,19-Apr-2018 06:05,363.662293199698,0.0,0.0,0
19-Apr-2018 23:29,20-Apr-2018 06:05,395.556375900904,0.0,0.0,0
20-Apr-2018 23:00,21-Apr-2018 06:05,425.228715282679,0.0,0.0,0
21-Apr-2018 23:00,22-Apr-2018 06:05,425.16187663277,0.0,0.0,0
22-Apr-2018 23:00,23-Apr-2018 06:05,425.127936549981,0.0,0.0,0
24-Apr-2018 00:39,24-Apr-2018 06:05,325.815277866522,0.0,0.0,0
24-Apr-2018 23:22,25-Apr-2018 06:05,402.254929266373,0.0,0.0,0
25-Apr-2018 23:00,26-Apr-2018 06:05,425.159417215983,0.0,0.0,0
26-Apr-2018 23:05,27-Apr-2018 06:05,419.757255550226,0.0,0.0,0
27-Apr-2018 23:35,28-Apr-2018 06:14,398.704288810492,0.0,0.0,0
29-Apr-2018 00:34,29-Apr-2018 06:23,349.0,0.0,0.0,0
29-Apr-2018 06:23,29-Apr-2018 06:23,0.0666666666666667,0.0,0.0,0
29-Apr-2018 06:24,29-Apr-2018 06:24,0.109695649147034,0.0,0.0,0
29-Apr-2018 23:00,30-Apr-2018 06:05,425.133078050613,0.0,0.0,0
30-Apr-2018 23:00,01-May-2018 06:05,425.146556615829,0.0,0.0,0
01-May-2018 23:00,02-May-2018 06:05,425.109924334288,0.0,0.0,0
03-May-2018 00:08,03-May-2018 06:05,356.780779866377,0.0,0.0,0
04-May-2018 00:53,04-May-2018 06:05,311.455948666732,0.0,0.0,0
04-May-2018 23:58,05-May-2018 05:58,360.333333333333,0.0,0.0,0
05-May-2018 05:58,05-May-2018 06:05,6.2940656999747,0.0,0.0,0
05-May-2018 23:40,06-May-2018 06:05,384.369606049856,0.0,0.0,0
06-May-2018 23:00,07-May-2018 06:05,424.71099413236,0.0,0.0,0
07-May-2018 23:00,08-May-2018 06:05,425.213166350126,0.0,0.0,0
09-May-2018 00:12,09-May-2018 06:05,352.406282716989,0.0,0.0,0
10-May-2018 00:16,10-May-2018 06:05,348.963173584143,0.0,0.0,0
11-May-2018 00:07,11-May-2018 06:05,357.615041983128,0.0,0.0,0
12-May-2018 00:55,12-May-2018 06:05,310.191858617465,0.0,0.0,0
13-May-2018 00:50,13-May-2018 00:50,0.2,0.0,0.0,0
13-May-2018 01:14,13-May-2018 06:05,290.795924584071,0.0,0.0,0
13-May-2018 23:00,14-May-2018 06:05,425.115387715896,0.0,0.0,0
14-May-2018 23:13,15-May-2018 06:05,412.056508700053,0.0,0.0,0
16-May-2018 00:18,16-May-2018 06:05,347.119338834286,0.0,0.0,0
17-May-2018 00:09,17-May-2018 06:05,355.161662383874,0.0,0.0,0
18-May-2018 00:12,18-May-2018 06:05,353.040297534068,0.0,0.0,0
19-May-2018 00:04,19-May-2018 06:05,360.887182283402,0.0,0.0,0
20-May-2018 01:17,20-May-2018 06:05,287.462874233723,0.0,0.0,0
20-May-2018 23:00,21-May-2018 06:05,425.159612949689,0.0,0.0,0
22-May-2018 00:53,22-May-2018 06:05,312.113311749697,0.0,0.0,0
22-May-2018 23:16,23-May-2018 06:05,408.193153649569,0.0,0.0,0
23-May-2018 23:20,24-May-2018 06:05,404.607177933057,0.0,0.0,0
24-May-2018 23:52,25-May-2018 06:05,372.710462117195,0.0,0.0,0
26-May-2018 00:15,26-May-2018 06:05,349.229938767354,0.0,0.0,0
27-May-2018 00:04,27-May-2018 06:03,359.133333333333,0.0,0.0,0
27-May-2018 06:04,27-May-2018 06:05,0.912839833895365,0.0,0.0,0
27-May-2018 23:00,28-May-2018 06:05,425.132114783923,0.0,0.0,0
28-May-2018 23:17,29-May-2018 06:05,407.304922332366,0.0,0.0,0
29-May-2018 23:00,30-May-2018 06:05,425.18424953421,0.0,0.0,0
30-May-2018 23:30,31-May-2018 06:05,394.987713017066,0.0,0.0,0
31-May-2018 23:58,01-Jun-2018 06:05,367.23005896608,0.0,0.0,0
02-Jun-2018 00:39,02-Jun-2018 06:05,325.796376649539,0.0,0.0,0
03-Jun-2018 00:40,03-Jun-2018 06:05,325.106852769852,0.0,0.0,0
03-Jun-2018 23:00,04-Jun-2018 06:05,425.108659666777,0.0,0.0,0
05-Jun-2018 00:28,05-Jun-2018 06:05,336.538280500968,0.0,0.0,0
06-Jun-2018 00:10,06-Jun-2018 06:05,354.415464182695,0.0,0.0,0
07-Jun-2018 00:08,07-Jun-2018 06:05,356.909983932972,0.0,0.0,0
08-Jun-2018 00:09,08-Jun-2018 06:05,356.039408500989,0.0,0.0,0
09-Jun-2018 00:39,09-Jun-2018 06:05,325.356976900498,0.0,0.0,0
10-Jun-2018 00:25,10-Jun-2018 06:05,339.211377616723,0.0,0.0,0
10-Jun-2018 23:00,11-Jun-2018 03:45,285.333333333333,0.0,0.0,0
11-Jun-2018 03:45,11-Jun-2018 06:05,139.700100217263,0.0,0.0,0
11-Jun-2018 23:24,12-Jun-2018 06:05,400.525893412034,0.0,0.0,0
13-Jun-2018 00:09,13-Jun-2018 06:05,355.319500215848,0.0,0.0,0
14-Jun-2018 00:04,14-Jun-2018 06:05,360.799064552784,0.0,0.0,0
15-Jun-2018 00:50,15-Jun-2018 06:05,314.426016616821,0.0,0.0,0
15-Jun-2018 23:00,16-Jun-2018 06:05,425.195831984282,0.0,0.0,0
17-Jun-2018 00:08,17-Jun-2018 06:05,357.233333067099,0.0,0.0,0
18-Jun-2018 01:51,18-Jun-2018 06:05,253.982924733559,0.0,0.0,0
18-Jun-2018 23:48,19-Jun-2018 06:05,377.010155516863,0.0,0.0,0
19-Jun-2018 23:27,20-Jun-2018 06:05,398.215220850706,0.0,0.0,0
21-Jun-2018 00:05,21-Jun-2018 06:05,359.322187366088,0.0,0.0,0
22-Jun-2018 02:02,22-Jun-2018 06:05,242.360778750976,0.0,0.0,0
22-Jun-2018 23:48,23-Jun-2018 06:05,377.041085582972,0.0,0.0,0
23-Jun-2018 23:00,24-Jun-2018 06:05,425.093594366312,0.0,0.0,0
24-Jun-2018 23:18,25-Jun-2018 06:05,406.510351316134,0.0,0.0,0
25-Jun-2018 23:52,26-Jun-2018 06:05,372.751127566894,0.0,0.0,0
27-Jun-2018 00:54,27-Jun-2018 06:05,310.692082283894,0.0,0.0,0
27-Jun-2018 23:31,28-Jun-2018 06:05,393.30355086724,0.0,0.0,0
28-Jun-2018 23:00,29-Jun-2018 06:05,425.120365550121,0.0,0.0,0
29-Jun-2018 23:00,30-Jun-2018 06:05,425.103509650628,0.0,0.0,0
